Datafile_ID,time_bin,Block,Trial,Type,pre_post_counter,startle_number,Well,distance,activity,Individual_ID,Date,ID,Batch,Session,Assay_name,Assay_ID,Treatment,Sex,Treatment_Sex,Position,Comment,Exclude_mean,Exclude_correlation
W002,14,1,11,STARTLE,0,3,D6,4.7,0.018,W002_D6,31/05/2022,72,1,M,Habituation,W002,I,F,I-F,D6,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,D7,11.9,0.085,W002_D7,31/05/2022,73,1,M,Habituation,W002,I,F,I-F,D7,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,D7,0,0,W002_D7,31/05/2022,73,1,M,Habituation,W002,I,F,I-F,D7,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,D7,3.3,0.008,W002_D7,31/05/2022,73,1,M,Habituation,W002,I,F,I-F,D7,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,D8,0,0,W002_D8,31/05/2022,74,1,M,Habituation,W002,I,F,I-F,D8,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,D8,1.4,0,W002_D8,31/05/2022,74,1,M,Habituation,W002,I,F,I-F,D8,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,D8,0,0,W002_D8,31/05/2022,74,1,M,Habituation,W002,I,F,I-F,D8,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E2,1.4,0.004,W002_E2,31/05/2022,76,1,M,Habituation,W002,I,F,I-F,E2,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E2,3,0.011,W002_E2,31/05/2022,76,1,M,Habituation,W002,I,F,I-F,E2,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E2,6.5,0.032,W002_E2,31/05/2022,76,1,M,Habituation,W002,I,F,I-F,E2,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E4,11.2,0.17,W002_E4,31/05/2022,78,1,M,Habituation,W002,GM,M,GM-M,E4,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E4,13.3,0.217,W002_E4,31/05/2022,78,1,M,Habituation,W002,GM,M,GM-M,E4,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E4,7.9,0.054,W002_E4,31/05/2022,78,1,M,Habituation,W002,GM,M,GM-M,E4,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E5,9.4,0.111,W002_E5,31/05/2022,79,1,M,Habituation,W002,GM,M,GM-M,E5,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E5,0,0,W002_E5,31/05/2022,79,1,M,Habituation,W002,GM,M,GM-M,E5,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E5,0,0,W002_E5,31/05/2022,79,1,M,Habituation,W002,GM,M,GM-M,E5,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E6,1.5,0.001,W002_E6,31/05/2022,80,1,M,Habituation,W002,GM,M,GM-M,E6,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E6,3,0.007,W002_E6,31/05/2022,80,1,M,Habituation,W002,GM,M,GM-M,E6,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E6,7.9,0.021,W002_E6,31/05/2022,80,1,M,Habituation,W002,GM,M,GM-M,E6,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E7,1.7,0.018,W002_E7,31/05/2022,81,1,M,Habituation,W002,GM,M,GM-M,E7,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E7,0,0,W002_E7,31/05/2022,81,1,M,Habituation,W002,GM,M,GM-M,E7,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E7,0,0,W002_E7,31/05/2022,81,1,M,Habituation,W002,GM,M,GM-M,E7,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,E8,1.8,0.003,W002_E8,31/05/2022,82,1,M,Habituation,W002,GM,M,GM-M,E8,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,E8,8,0.048,W002_E8,31/05/2022,82,1,M,Habituation,W002,GM,M,GM-M,E8,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,E8,0,0,W002_E8,31/05/2022,82,1,M,Habituation,W002,GM,M,GM-M,E8,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,F1,7.8,0.084,W002_F1,31/05/2022,83,1,M,Habituation,W002,GM,M,GM-M,F1,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,F1,8.3,0.097,W002_F1,31/05/2022,83,1,M,Habituation,W002,GM,M,GM-M,F1,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,F1,13,0.141,W002_F1,31/05/2022,83,1,M,Habituation,W002,GM,M,GM-M,F1,Ran at 30 - exclude,exclude,exclude
W002,10,1,7,STARTLE,0,1,F2,6.1,0,W002_F2,31/05/2022,84,1,M,Habituation,W002,GM,M,GM-M,F2,Ran at 30 - exclude,exclude,exclude
W002,12,1,9,STARTLE,0,2,F2,6.6,0.014,W002_F2,31/05/2022,84,1,M,Habituation,W002,GM,M,GM-M,F2,Ran at 30 - exclude,exclude,exclude
W002,14,1,11,STARTLE,0,3,F2,11.3,0.076,W002_F2,31/05/2022,84,1,M,Habituation,W002,GM,M,GM-M,F2,Ran at 30 - exclude,exclude,exclude
W004,10,1,7,STARTLE,0,1,A4,0,0.001,W004_A4,31/05/2022,4,1,M,Habituation,W004,GS,F,GS-F,A4,NA,keep,keep
W004,12,1,9,STARTLE,0,2,A4,5.1,0.103,W004_A4,31/05/2022,4,1,M,Habituation,W004,GS,F,GS-F,A4,NA,keep,keep
W004,14,1,11,STARTLE,0,3,A4,0,0.004,W004_A4,31/05/2022,4,1,M,Habituation,W004,GS,F,GS-F,A4,NA,keep,keep
W004,10,1,7,STARTLE,0,1,A7,4.7,0,W004_A7,31/05/2022,7,1,M,Habituation,W004,GS,F,GS-F,A7,NA,keep,keep
W004,12,1,9,STARTLE,0,2,A7,0,0,W004_A7,31/05/2022,7,1,M,Habituation,W004,GS,F,GS-F,A7,NA,keep,keep
W004,14,1,11,STARTLE,0,3,A7,0,0,W004_A7,31/05/2022,7,1,M,Habituation,W004,GS,F,GS-F,A7,NA,keep,keep
W004,10,1,7,STARTLE,0,1,A8,5.3,0.006,W004_A8,31/05/2022,8,1,M,Habituation,W004,GM,F,GM-F,A8,NA,keep,keep
W004,12,1,9,STARTLE,0,2,A8,0,0,W004_A8,31/05/2022,8,1,M,Habituation,W004,GM,F,GM-F,A8,NA,keep,keep
W004,14,1,11,STARTLE,0,3,A8,0,0,W004_A8,31/05/2022,8,1,M,Habituation,W004,GM,F,GM-F,A8,NA,keep,keep
W004,10,1,7,STARTLE,0,1,B3,1.6,0.001,W004_B3,31/05/2022,11,1,M,Habituation,W004,GM,F,GM-F,B3,NA,keep,keep
W004,12,1,9,STARTLE,0,2,B3,4.7,0.002,W004_B3,31/05/2022,11,1,M,Habituation,W004,GM,F,GM-F,B3,NA,keep,keep
W004,14,1,11,STARTLE,0,3,B3,8,0.011,W004_B3,31/05/2022,11,1,M,Habituation,W004,GM,F,GM-F,B3,NA,keep,keep
W004,10,1,7,STARTLE,0,1,B4,8.7,0.041,W004_B4,31/05/2022,12,1,M,Habituation,W004,GM,F,GM-F,B4,NA,keep,keep
W004,12,1,9,STARTLE,0,2,B4,0,0,W004_B4,31/05/2022,12,1,M,Habituation,W004,GM,F,GM-F,B4,NA,keep,keep
W004,14,1,11,STARTLE,0,3,B4,0,0,W004_B4,31/05/2022,12,1,M,Habituation,W004,GM,F,GM-F,B4,NA,keep,keep
W004,10,1,7,STARTLE,0,1,B7,0,0,W004_B7,31/05/2022,15,1,M,Habituation,W004,I,F,I-F,B7,NA,keep,keep
W004,12,1,9,STARTLE,0,2,B7,8,0.005,W004_B7,31/05/2022,15,1,M,Habituation,W004,I,F,I-F,B7,NA,keep,keep
W004,14,1,11,STARTLE,0,3,B7,0,0,W004_B7,31/05/2022,15,1,M,Habituation,W004,I,F,I-F,B7,NA,keep,keep
W004,10,1,7,STARTLE,0,1,C1,10.8,0.083,W004_C1,31/05/2022,17,1,M,Habituation,W004,I,F,I-F,C1,NA,keep,keep
W004,12,1,9,STARTLE,0,2,C1,1.5,0,W004_C1,31/05/2022,17,1,M,Habituation,W004,I,F,I-F,C1,NA,keep,keep
W004,14,1,11,STARTLE,0,3,C1,0,0,W004_C1,31/05/2022,17,1,M,Habituation,W004,I,F,I-F,C1,NA,keep,keep
