"Datafile_ID","time_bin","Block","Trial","Type","pre_post_counter","startle_number","Well","distance","activity","Individual_ID","Date","ID","Batch","Session","Assay_name","Assay_ID","Treatment","Sex","Treatment_Sex","Position","Comment","Exclude_mean","Exclude_correlation"
"W014",12,"1",9,"STARTLE",0,2,"B1",0,0,"W014_B1",2022-06-01,261,2,"A","Habituation","W014","GM","M","GM-M","B1",NA,"keep","keep"
"W014",14,"1",11,"STARTLE",0,3,"B1",0,0,"W014_B1",2022-06-01,261,2,"A","Habituation","W014","GM","M","GM-M","B1",NA,"keep","keep"
"W020",10,"1",7,"STARTLE",0,1,"B1",0,0,"W020_B1",2022-06-07,387,3,"M","Habituation","W020","GM","M","GM-M","B1",NA,"keep","keep"
"W020",12,"1",9,"STARTLE",0,2,"B1",0,0,"W020_B1",2022-06-07,387,3,"M","Habituation","W020","GM","M","GM-M","B1",NA,"keep","keep"
"W020",14,"1",11,"STARTLE",0,3,"B1",3.2,0.008,"W020_B1",2022-06-07,387,3,"M","Habituation","W020","GM","M","GM-M","B1",NA,"keep","keep"
"W018",10,"1",7,"STARTLE",0,1,"B1",0,0,"W018_B1",2022-06-07,345,3,"M","Habituation","W018","GM","F","GM-F","B1",NA,"keep","keep"
"W018",12,"1",9,"STARTLE",0,2,"B1",0,0,"W018_B1",2022-06-07,345,3,"M","Habituation","W018","GM","F","GM-F","B1",NA,"keep","keep"
"W018",14,"1",11,"STARTLE",0,3,"B1",0,0,"W018_B1",2022-06-07,345,3,"M","Habituation","W018","GM","F","GM-F","B1",NA,"keep","keep"
"W024",10,"1",7,"STARTLE",0,1,"B1",0,0,"W024_B1",2022-06-07,471,3,"A","Habituation","W024","GM","M","GM-M","B1",NA,"keep","keep"
"W024",12,"1",9,"STARTLE",0,2,"B1",0,0,"W024_B1",2022-06-07,471,3,"A","Habituation","W024","GM","M","GM-M","B1",NA,"keep","keep"
"W024",14,"1",11,"STARTLE",0,3,"B1",0,0,"W024_B1",2022-06-07,471,3,"A","Habituation","W024","GM","M","GM-M","B1",NA,"keep","keep"
"W022",10,"1",7,"STARTLE",0,1,"B1",0,0,"W022_B1",2022-06-07,429,3,"A","Habituation","W022","GS","M","GS-M","B1",NA,"keep","keep"
"W022",12,"1",9,"STARTLE",0,2,"B1",0,0,"W022_B1",2022-06-07,429,3,"A","Habituation","W022","GS","M","GS-M","B1",NA,"keep","keep"
"W022",14,"1",11,"STARTLE",0,3,"B1",0,0,"W022_B1",2022-06-07,429,3,"A","Habituation","W022","GS","M","GS-M","B1",NA,"keep","keep"
"W028",10,"1",7,"STARTLE",0,1,"B1",4.7,0,"W028_B1",2022-06-08,555,4,"M","Habituation","W028","GM","M","GM-M","B1",NA,"keep","keep"
"W028",12,"1",9,"STARTLE",0,2,"B1",0,0,"W028_B1",2022-06-08,555,4,"M","Habituation","W028","GM","M","GM-M","B1",NA,"keep","keep"
"W028",14,"1",11,"STARTLE",0,3,"B1",0,0,"W028_B1",2022-06-08,555,4,"M","Habituation","W028","GM","M","GM-M","B1",NA,"keep","keep"
"W026",10,"1",7,"STARTLE",0,1,"B1",0,0,"W026_B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",12,"1",9,"STARTLE",0,2,"B1",0,0,"W026_B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",14,"1",11,"STARTLE",0,3,"B1",0,0,"W026_B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W032",10,"1",7,"STARTLE",0,1,"B1",0,0,"W032_B1",2022-06-08,639,4,"A","Habituation","W032","GM","M","GM-M","B1",NA,"keep","keep"
"W032",12,"1",9,"STARTLE",0,2,"B1",0,0,"W032_B1",2022-06-08,639,4,"A","Habituation","W032","GM","M","GM-M","B1",NA,"keep","keep"
"W032",14,"1",11,"STARTLE",0,3,"B1",0,0,"W032_B1",2022-06-08,639,4,"A","Habituation","W032","GM","M","GM-M","B1",NA,"keep","keep"
"W030",10,"1",7,"STARTLE",0,1,"B1",3.1,0.002,"W030_B1",2022-06-08,597,4,"A","Habituation","W030","I","F","I-F","B1",NA,"keep","keep"
"W030",12,"1",9,"STARTLE",0,2,"B1",3.2,0.005,"W030_B1",2022-06-08,597,4,"A","Habituation","W030","I","F","I-F","B1",NA,"keep","keep"
"W030",14,"1",11,"STARTLE",0,3,"B1",3.1,0.002,"W030_B1",2022-06-08,597,4,"A","Habituation","W030","I","F","I-F","B1",NA,"keep","keep"
"W036",10,"1",7,"STARTLE",0,1,"B1",0,0,"W036_B1",2022-06-14,723,5,"M","Habituation","W036","GS","F","GS-F","B1",NA,"keep","keep"
"W036",12,"1",9,"STARTLE",0,2,"B1",0,0,"W036_B1",2022-06-14,723,5,"M","Habituation","W036","GS","F","GS-F","B1",NA,"keep","keep"
"W036",14,"1",11,"STARTLE",0,3,"B1",0,0,"W036_B1",2022-06-14,723,5,"M","Habituation","W036","GS","F","GS-F","B1",NA,"keep","keep"
"W034",10,"1",7,"STARTLE",0,1,"B1",0,0,"W034_B1",2022-06-14,681,5,"M","Habituation","W034","I","M","I-M","B1",NA,"keep","keep"
"W034",12,"1",9,"STARTLE",0,2,"B1",0,0,"W034_B1",2022-06-14,681,5,"M","Habituation","W034","I","M","I-M","B1",NA,"keep","keep"
"W034",14,"1",11,"STARTLE",0,3,"B1",0,0,"W034_B1",2022-06-14,681,5,"M","Habituation","W034","I","M","I-M","B1",NA,"keep","keep"
"W040",10,"1",7,"STARTLE",0,1,"B1",0,0,"W040_B1",2022-06-14,807,5,"A","Habituation","W040","I","M","I-M","B1",NA,"keep","keep"
"W040",12,"1",9,"STARTLE",0,2,"B1",0,0,"W040_B1",2022-06-14,807,5,"A","Habituation","W040","I","M","I-M","B1",NA,"keep","keep"
"W040",14,"1",11,"STARTLE",0,3,"B1",0,0,"W040_B1",2022-06-14,807,5,"A","Habituation","W040","I","M","I-M","B1",NA,"keep","keep"
"W038",10,"1",7,"STARTLE",0,1,"B1",0,0,"W038_B1",2022-06-14,765,5,"A","Habituation","W038","GM","M","GM-M","B1",NA,"keep","keep"
"W038",12,"1",9,"STARTLE",0,2,"B1",0,0,"W038_B1",2022-06-14,765,5,"A","Habituation","W038","GM","M","GM-M","B1",NA,"keep","keep"
"W038",14,"1",11,"STARTLE",0,3,"B1",0,0,"W038_B1",2022-06-14,765,5,"A","Habituation","W038","GM","M","GM-M","B1",NA,"keep","keep"
"W044",10,"1",7,"STARTLE",0,1,"B1",11.5,0.155,"W044_B1",2022-06-16,891,6,"M","Habituation","W044","I","F","I-F","B1",NA,"keep","keep"
"W044",12,"1",9,"STARTLE",0,2,"B1",0,0,"W044_B1",2022-06-16,891,6,"M","Habituation","W044","I","F","I-F","B1",NA,"keep","keep"
"W044",14,"1",11,"STARTLE",0,3,"B1",10.2,0.034,"W044_B1",2022-06-16,891,6,"M","Habituation","W044","I","F","I-F","B1",NA,"keep","keep"
"W042",10,"1",7,"STARTLE",0,1,"B1",0,0,"W042_B1",2022-06-16,849,6,"M","Habituation","W042","GS","M","GS-M","B1",NA,"keep","keep"
"W042",12,"1",9,"STARTLE",0,2,"B1",0,0,"W042_B1",2022-06-16,849,6,"M","Habituation","W042","GS","M","GS-M","B1",NA,"keep","keep"
"W042",14,"1",11,"STARTLE",0,3,"B1",0,0,"W042_B1",2022-06-16,849,6,"M","Habituation","W042","GS","M","GS-M","B1",NA,"keep","keep"
"W048",10,"1",7,"STARTLE",0,1,"B1",0,0,"W048_B1",2022-06-16,975,6,"A","Habituation","W048","GS","M","GS-M","B1",NA,"keep","keep"
"W048",12,"1",9,"STARTLE",0,2,"B1",0,0,"W048_B1",2022-06-16,975,6,"A","Habituation","W048","GS","M","GS-M","B1",NA,"keep","keep"
"W048",14,"1",11,"STARTLE",0,3,"B1",0,0,"W048_B1",2022-06-16,975,6,"A","Habituation","W048","GS","M","GS-M","B1",NA,"keep","keep"
"W046",10,"1",7,"STARTLE",0,1,"B1",0,0,"W046_B1",2022-06-16,933,6,"A","Habituation","W046","GM","M","GM-M","B1",NA,"keep","keep"
"W046",12,"1",9,"STARTLE",0,2,"B1",0,0,"W046_B1",2022-06-16,933,6,"A","Habituation","W046","GM","M","GM-M","B1",NA,"keep","keep"
"W046",14,"1",11,"STARTLE",0,3,"B1",0,0,"W046_B1",2022-06-16,933,6,"A","Habituation","W046","GM","M","GM-M","B1",NA,"keep","keep"
"W002",10,"1",7,"STARTLE",0,1,"B1",0,0,"W002_B1",2022-05-31,51,1,"M","Habituation","W002","GS","M","GS-M","B1","Ran at 30 - exclude","exclude","exclude"
"W002",12,"1",9,"STARTLE",0,2,"B1",12.9,0.043,"W002_B1",2022-05-31,51,1,"M","Habituation","W002","GS","M","GS-M","B1","Ran at 30 - exclude","exclude","exclude"
"W002",14,"1",11,"STARTLE",0,3,"B1",6.2,0.007,"W002_B1",2022-05-31,51,1,"M","Habituation","W002","GS","M","GS-M","B1","Ran at 30 - exclude","exclude","exclude"
"W004",10,"1",7,"STARTLE",0,1,"B2",0,0,"W004_B2",2022-05-31,10,1,"M","Habituation","W004","GM","F","GM-F","B2",NA,"keep","keep"
"W004",12,"1",9,"STARTLE",0,2,"B2",0,0,"W004_B2",2022-05-31,10,1,"M","Habituation","W004","GM","F","GM-F","B2",NA,"keep","keep"
"W004",14,"1",11,"STARTLE",0,3,"B2",0,0,"W004_B2",2022-05-31,10,1,"M","Habituation","W004","GM","F","GM-F","B2",NA,"keep","keep"
"W008",10,"1",7,"STARTLE",0,1,"B2",0,0,"W008_B2",2022-05-31,136,1,"A","Habituation","W008","GM","M","GM-M","B2",NA,"keep","keep"
"W008",12,"1",9,"STARTLE",0,2,"B2",0,0,"W008_B2",2022-05-31,136,1,"A","Habituation","W008","GM","M","GM-M","B2",NA,"keep","keep"
"W008",14,"1",11,"STARTLE",0,3,"B2",0,0,"W008_B2",2022-05-31,136,1,"A","Habituation","W008","GM","M","GM-M","B2",NA,"keep","keep"
"W006",10,"1",7,"STARTLE",0,1,"B2",0,0,"W006_B2",2022-05-31,94,1,"A","Habituation","W006","GM","F","GM-F","B2",NA,"keep","keep"
"W006",12,"1",9,"STARTLE",0,2,"B2",0,0,"W006_B2",2022-05-31,94,1,"A","Habituation","W006","GM","F","GM-F","B2",NA,"keep","keep"
"W006",14,"1",11,"STARTLE",0,3,"B2",0,0,"W006_B2",2022-05-31,94,1,"A","Habituation","W006","GM","F","GM-F","B2",NA,"keep","keep"
"W012",10,"1",7,"STARTLE",0,1,"B2",0,0,"W012_B2",2022-06-01,220,1,"M","Habituation","W012","GS","F","GS-F","B2",NA,"keep","keep"
"W012",12,"1",9,"STARTLE",0,2,"B2",0,0,"W012_B2",2022-06-01,220,1,"M","Habituation","W012","GS","F","GS-F","B2",NA,"keep","keep"
"W012",14,"1",11,"STARTLE",0,3,"B2",0,0,"W012_B2",2022-06-01,220,1,"M","Habituation","W012","GS","F","GS-F","B2",NA,"keep","keep"
"W010",10,"1",7,"STARTLE",0,1,"B2",0,0,"W010_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",12,"1",9,"STARTLE",0,2,"B2",0,0,"W010_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",14,"1",11,"STARTLE",0,3,"B2",0,0,"W010_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W016",10,"1",7,"STARTLE",0,1,"B2",0,0,"W016_B2",2022-06-01,304,2,"A","Habituation","W016","I","F","I-F","B2",NA,"keep","keep"
"W016",12,"1",9,"STARTLE",0,2,"B2",0,0,"W016_B2",2022-06-01,304,2,"A","Habituation","W016","I","F","I-F","B2",NA,"keep","keep"
"W016",14,"1",11,"STARTLE",0,3,"B2",0,0,"W016_B2",2022-06-01,304,2,"A","Habituation","W016","I","F","I-F","B2",NA,"keep","keep"
"W014",10,"1",7,"STARTLE",0,1,"B2",0,0,"W014_B2",2022-06-01,262,2,"A","Habituation","W014","GM","M","GM-M","B2",NA,"keep","keep"
"W014",12,"1",9,"STARTLE",0,2,"B2",0,0,"W014_B2",2022-06-01,262,2,"A","Habituation","W014","GM","M","GM-M","B2",NA,"keep","keep"
"W014",14,"1",11,"STARTLE",0,3,"B2",0,0,"W014_B2",2022-06-01,262,2,"A","Habituation","W014","GM","M","GM-M","B2",NA,"keep","keep"
"W020",10,"1",7,"STARTLE",0,1,"B2",0,0,"W020_B2",2022-06-07,388,3,"M","Habituation","W020","GM","M","GM-M","B2",NA,"keep","keep"
"W020",12,"1",9,"STARTLE",0,2,"B2",0,0,"W020_B2",2022-06-07,388,3,"M","Habituation","W020","GM","M","GM-M","B2",NA,"keep","keep"
"W020",14,"1",11,"STARTLE",0,3,"B2",0,0,"W020_B2",2022-06-07,388,3,"M","Habituation","W020","GM","M","GM-M","B2",NA,"keep","keep"
"W018",10,"1",7,"STARTLE",0,1,"B2",0,0,"W018_B2",2022-06-07,346,3,"M","Habituation","W018","GM","F","GM-F","B2",NA,"keep","keep"
"W018",12,"1",9,"STARTLE",0,2,"B2",0,0,"W018_B2",2022-06-07,346,3,"M","Habituation","W018","GM","F","GM-F","B2",NA,"keep","keep"
"W018",14,"1",11,"STARTLE",0,3,"B2",0,0,"W018_B2",2022-06-07,346,3,"M","Habituation","W018","GM","F","GM-F","B2",NA,"keep","keep"
"W024",10,"1",7,"STARTLE",0,1,"B2",0,0,"W024_B2",2022-06-07,472,3,"A","Habituation","W024","GM","M","GM-M","B2",NA,"keep","keep"
"W024",12,"1",9,"STARTLE",0,2,"B2",0,0,"W024_B2",2022-06-07,472,3,"A","Habituation","W024","GM","M","GM-M","B2",NA,"keep","keep"
"W024",14,"1",11,"STARTLE",0,3,"B2",0,0,"W024_B2",2022-06-07,472,3,"A","Habituation","W024","GM","M","GM-M","B2",NA,"keep","keep"
"W022",10,"1",7,"STARTLE",0,1,"B2",0,0,"W022_B2",2022-06-07,430,3,"A","Habituation","W022","GS","M","GS-M","B2",NA,"keep","keep"
"W022",12,"1",9,"STARTLE",0,2,"B2",0,0,"W022_B2",2022-06-07,430,3,"A","Habituation","W022","GS","M","GS-M","B2",NA,"keep","keep"
"W022",14,"1",11,"STARTLE",0,3,"B2",0,0,"W022_B2",2022-06-07,430,3,"A","Habituation","W022","GS","M","GS-M","B2",NA,"keep","keep"
"W028",10,"1",7,"STARTLE",0,1,"B2",0,0,"W028_B2",2022-06-08,556,4,"M","Habituation","W028","GM","M","GM-M","B2",NA,"keep","keep"
"W028",12,"1",9,"STARTLE",0,2,"B2",0,0,"W028_B2",2022-06-08,556,4,"M","Habituation","W028","GM","M","GM-M","B2",NA,"keep","keep"
"W028",14,"1",11,"STARTLE",0,3,"B2",0,0,"W028_B2",2022-06-08,556,4,"M","Habituation","W028","GM","M","GM-M","B2",NA,"keep","keep"
"W026",10,"1",7,"STARTLE",0,1,"B2",0,0,"W026_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",12,"1",9,"STARTLE",0,2,"B2",0,0,"W026_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",14,"1",11,"STARTLE",0,3,"B2",0,0,"W026_B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W032",10,"1",7,"STARTLE",0,1,"B2",0,0,"W032_B2",2022-06-08,640,4,"A","Habituation","W032","GM","M","GM-M","B2",NA,"keep","keep"
"W032",12,"1",9,"STARTLE",0,2,"B2",0,0,"W032_B2",2022-06-08,640,4,"A","Habituation","W032","GM","M","GM-M","B2",NA,"keep","keep"
"W032",14,"1",11,"STARTLE",0,3,"B2",0,0,"W032_B2",2022-06-08,640,4,"A","Habituation","W032","GM","M","GM-M","B2",NA,"keep","keep"
"W030",10,"1",7,"STARTLE",0,1,"B2",0,0,"W030_B2",2022-06-08,598,4,"A","Habituation","W030","I","F","I-F","B2",NA,"keep","keep"
"W030",12,"1",9,"STARTLE",0,2,"B2",0,0,"W030_B2",2022-06-08,598,4,"A","Habituation","W030","I","F","I-F","B2",NA,"keep","keep"
"W030",14,"1",11,"STARTLE",0,3,"B2",0,0,"W030_B2",2022-06-08,598,4,"A","Habituation","W030","I","F","I-F","B2",NA,"keep","keep"
"W036",10,"1",7,"STARTLE",0,1,"B2",6.2,0.058,"W036_B2",2022-06-14,724,5,"M","Habituation","W036","GS","F","GS-F","B2",NA,"keep","keep"
"W036",12,"1",9,"STARTLE",0,2,"B2",0,0,"W036_B2",2022-06-14,724,5,"M","Habituation","W036","GS","F","GS-F","B2",NA,"keep","keep"
"W036",14,"1",11,"STARTLE",0,3,"B2",0,0,"W036_B2",2022-06-14,724,5,"M","Habituation","W036","GS","F","GS-F","B2",NA,"keep","keep"
"W034",10,"1",7,"STARTLE",0,1,"B2",0,0,"W034_B2",2022-06-14,682,5,"M","Habituation","W034","I","M","I-M","B2",NA,"keep","keep"
"W034",12,"1",9,"STARTLE",0,2,"B2",0,0,"W034_B2",2022-06-14,682,5,"M","Habituation","W034","I","M","I-M","B2",NA,"keep","keep"
"W034",14,"1",11,"STARTLE",0,3,"B2",0,0,"W034_B2",2022-06-14,682,5,"M","Habituation","W034","I","M","I-M","B2",NA,"keep","keep"
"W040",10,"1",7,"STARTLE",0,1,"B2",0,0,"W040_B2",2022-06-14,808,5,"A","Habituation","W040","I","M","I-M","B2",NA,"keep","keep"
"W040",12,"1",9,"STARTLE",0,2,"B2",0,0,"W040_B2",2022-06-14,808,5,"A","Habituation","W040","I","M","I-M","B2",NA,"keep","keep"
"W040",14,"1",11,"STARTLE",0,3,"B2",0,0,"W040_B2",2022-06-14,808,5,"A","Habituation","W040","I","M","I-M","B2",NA,"keep","keep"
"W038",10,"1",7,"STARTLE",0,1,"B2",0,0,"W038_B2",2022-06-14,766,5,"A","Habituation","W038","GM","M","GM-M","B2",NA,"keep","keep"
"W038",12,"1",9,"STARTLE",0,2,"B2",0,0,"W038_B2",2022-06-14,766,5,"A","Habituation","W038","GM","M","GM-M","B2",NA,"keep","keep"
"W038",14,"1",11,"STARTLE",0,3,"B2",0,0,"W038_B2",2022-06-14,766,5,"A","Habituation","W038","GM","M","GM-M","B2",NA,"keep","keep"
"W044",10,"1",7,"STARTLE",0,1,"B2",0,0,"W044_B2",2022-06-16,892,6,"M","Habituation","W044","I","F","I-F","B2",NA,"keep","keep"
"W044",12,"1",9,"STARTLE",0,2,"B2",0,0,"W044_B2",2022-06-16,892,6,"M","Habituation","W044","I","F","I-F","B2",NA,"keep","keep"
"W044",14,"1",11,"STARTLE",0,3,"B2",0,0,"W044_B2",2022-06-16,892,6,"M","Habituation","W044","I","F","I-F","B2",NA,"keep","keep"
"W042",10,"1",7,"STARTLE",0,1,"B2",0,0,"W042_B2",2022-06-16,850,6,"M","Habituation","W042","GS","M","GS-M","B2",NA,"keep","keep"
"W042",12,"1",9,"STARTLE",0,2,"B2",0,0,"W042_B2",2022-06-16,850,6,"M","Habituation","W042","GS","M","GS-M","B2",NA,"keep","keep"
"W042",14,"1",11,"STARTLE",0,3,"B2",0,0,"W042_B2",2022-06-16,850,6,"M","Habituation","W042","GS","M","GS-M","B2",NA,"keep","keep"
"W048",10,"1",7,"STARTLE",0,1,"B2",0,0,"W048_B2",2022-06-16,976,6,"A","Habituation","W048","GS","M","GS-M","B2",NA,"keep","keep"
"W048",12,"1",9,"STARTLE",0,2,"B2",1.5,0,"W048_B2",2022-06-16,976,6,"A","Habituation","W048","GS","M","GS-M","B2",NA,"keep","keep"
"W048",14,"1",11,"STARTLE",0,3,"B2",1.4,0,"W048_B2",2022-06-16,976,6,"A","Habituation","W048","GS","M","GS-M","B2",NA,"keep","keep"
"W046",10,"1",7,"STARTLE",0,1,"B2",0,0,"W046_B2",2022-06-16,934,6,"A","Habituation","W046","GM","M","GM-M","B2",NA,"keep","keep"
"W046",12,"1",9,"STARTLE",0,2,"B2",0,0,"W046_B2",2022-06-16,934,6,"A","Habituation","W046","GM","M","GM-M","B2",NA,"keep","keep"
"W046",14,"1",11,"STARTLE",0,3,"B2",0,0,"W046_B2",2022-06-16,934,6,"A","Habituation","W046","GM","M","GM-M","B2",NA,"keep","keep"
"W002",10,"1",7,"STARTLE",0,1,"B2",14.4,0.116,"W002_B2",2022-05-31,52,1,"M","Habituation","W002","GS","M","GS-M","B2","Ran at 30 - exclude","exclude","exclude"
"W002",12,"1",9,"STARTLE",0,2,"B2",0,0,"W002_B2",2022-05-31,52,1,"M","Habituation","W002","GS","M","GS-M","B2","Ran at 30 - exclude","exclude","exclude"
"W002",14,"1",11,"STARTLE",0,3,"B2",12.1,0.101,"W002_B2",2022-05-31,52,1,"M","Habituation","W002","GS","M","GS-M","B2","Ran at 30 - exclude","exclude","exclude"
"W004",10,"1",7,"STARTLE",0,1,"B3",1.6,0.001,"W004_B3",2022-05-31,11,1,"M","Habituation","W004","GM","F","GM-F","B3",NA,"keep","keep"
"W004",12,"1",9,"STARTLE",0,2,"B3",4.7,0.002,"W004_B3",2022-05-31,11,1,"M","Habituation","W004","GM","F","GM-F","B3",NA,"keep","keep"
"W004",14,"1",11,"STARTLE",0,3,"B3",8,0.011,"W004_B3",2022-05-31,11,1,"M","Habituation","W004","GM","F","GM-F","B3",NA,"keep","keep"
"W008",10,"1",7,"STARTLE",0,1,"B3",6.1,0,"W008_B3",2022-05-31,137,1,"A","Habituation","W008","GM","M","GM-M","B3",NA,"keep","keep"
"W008",12,"1",9,"STARTLE",0,2,"B3",1.5,0,"W008_B3",2022-05-31,137,1,"A","Habituation","W008","GM","M","GM-M","B3",NA,"keep","keep"
"W008",14,"1",11,"STARTLE",0,3,"B3",0,0,"W008_B3",2022-05-31,137,1,"A","Habituation","W008","GM","M","GM-M","B3",NA,"keep","keep"
"W006",10,"1",7,"STARTLE",0,1,"B3",0,0,"W006_B3",2022-05-31,95,1,"A","Habituation","W006","GM","F","GM-F","B3",NA,"keep","keep"
"W006",12,"1",9,"STARTLE",0,2,"B3",0,0,"W006_B3",2022-05-31,95,1,"A","Habituation","W006","GM","F","GM-F","B3",NA,"keep","keep"
"W006",14,"1",11,"STARTLE",0,3,"B3",0,0,"W006_B3",2022-05-31,95,1,"A","Habituation","W006","GM","F","GM-F","B3",NA,"keep","keep"
"W012",10,"1",7,"STARTLE",0,1,"B3",0,0,"W012_B3",2022-06-01,221,1,"M","Habituation","W012","GS","F","GS-F","B3",NA,"keep","keep"
"W012",12,"1",9,"STARTLE",0,2,"B3",0,0,"W012_B3",2022-06-01,221,1,"M","Habituation","W012","GS","F","GS-F","B3",NA,"keep","keep"
"W012",14,"1",11,"STARTLE",0,3,"B3",0,0,"W012_B3",2022-06-01,221,1,"M","Habituation","W012","GS","F","GS-F","B3",NA,"keep","keep"
"W010",10,"1",7,"STARTLE",0,1,"B3",0,0,"W010_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",12,"1",9,"STARTLE",0,2,"B3",0,0,"W010_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",14,"1",11,"STARTLE",0,3,"B3",0,0,"W010_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W016",10,"1",7,"STARTLE",0,1,"B3",0,0,"W016_B3",2022-06-01,305,2,"A","Habituation","W016","I","F","I-F","B3",NA,"keep","keep"
"W016",12,"1",9,"STARTLE",0,2,"B3",0,0,"W016_B3",2022-06-01,305,2,"A","Habituation","W016","I","F","I-F","B3",NA,"keep","keep"
"W016",14,"1",11,"STARTLE",0,3,"B3",0,0,"W016_B3",2022-06-01,305,2,"A","Habituation","W016","I","F","I-F","B3",NA,"keep","keep"
"W014",10,"1",7,"STARTLE",0,1,"B3",0,0,"W014_B3",2022-06-01,263,2,"A","Habituation","W014","GM","M","GM-M","B3",NA,"keep","keep"
"W014",12,"1",9,"STARTLE",0,2,"B3",0,0,"W014_B3",2022-06-01,263,2,"A","Habituation","W014","GM","M","GM-M","B3",NA,"keep","keep"
"W014",14,"1",11,"STARTLE",0,3,"B3",0,0,"W014_B3",2022-06-01,263,2,"A","Habituation","W014","GM","M","GM-M","B3",NA,"keep","keep"
"W020",10,"1",7,"STARTLE",0,1,"B3",0,0,"W020_B3",2022-06-07,389,3,"M","Habituation","W020","GM","M","GM-M","B3",NA,"keep","keep"
"W020",12,"1",9,"STARTLE",0,2,"B3",0,0,"W020_B3",2022-06-07,389,3,"M","Habituation","W020","GM","M","GM-M","B3",NA,"keep","keep"
"W020",14,"1",11,"STARTLE",0,3,"B3",0,0,"W020_B3",2022-06-07,389,3,"M","Habituation","W020","GM","M","GM-M","B3",NA,"keep","keep"
"W018",10,"1",7,"STARTLE",0,1,"B3",0,0,"W018_B3",2022-06-07,347,3,"M","Habituation","W018","GM","F","GM-F","B3",NA,"keep","keep"
"W018",12,"1",9,"STARTLE",0,2,"B3",0,0,"W018_B3",2022-06-07,347,3,"M","Habituation","W018","GM","F","GM-F","B3",NA,"keep","keep"
"W018",14,"1",11,"STARTLE",0,3,"B3",0,0,"W018_B3",2022-06-07,347,3,"M","Habituation","W018","GM","F","GM-F","B3",NA,"keep","keep"
"W024",10,"1",7,"STARTLE",0,1,"B3",0,0,"W024_B3",2022-06-07,473,3,"A","Habituation","W024","GM","M","GM-M","B3",NA,"keep","keep"
"W024",12,"1",9,"STARTLE",0,2,"B3",0,0,"W024_B3",2022-06-07,473,3,"A","Habituation","W024","GM","M","GM-M","B3",NA,"keep","keep"
"W024",14,"1",11,"STARTLE",0,3,"B3",0,0,"W024_B3",2022-06-07,473,3,"A","Habituation","W024","GM","M","GM-M","B3",NA,"keep","keep"
"W022",10,"1",7,"STARTLE",0,1,"B3",1.5,0,"W022_B3",2022-06-07,431,3,"A","Habituation","W022","GS","M","GS-M","B3",NA,"keep","keep"
"W022",12,"1",9,"STARTLE",0,2,"B3",0,0,"W022_B3",2022-06-07,431,3,"A","Habituation","W022","GS","M","GS-M","B3",NA,"keep","keep"
"W022",14,"1",11,"STARTLE",0,3,"B3",0,0,"W022_B3",2022-06-07,431,3,"A","Habituation","W022","GS","M","GS-M","B3",NA,"keep","keep"
"W028",10,"1",7,"STARTLE",0,1,"B3",0,0,"W028_B3",2022-06-08,557,4,"M","Habituation","W028","GM","M","GM-M","B3",NA,"keep","keep"
"W028",12,"1",9,"STARTLE",0,2,"B3",1.6,0,"W028_B3",2022-06-08,557,4,"M","Habituation","W028","GM","M","GM-M","B3",NA,"keep","keep"
"W028",14,"1",11,"STARTLE",0,3,"B3",0,0,"W028_B3",2022-06-08,557,4,"M","Habituation","W028","GM","M","GM-M","B3",NA,"keep","keep"
"W026",10,"1",7,"STARTLE",0,1,"B3",0,0,"W026_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",12,"1",9,"STARTLE",0,2,"B3",0,0,"W026_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",14,"1",11,"STARTLE",0,3,"B3",0,0,"W026_B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W032",10,"1",7,"STARTLE",0,1,"B3",0,0,"W032_B3",2022-06-08,641,4,"A","Habituation","W032","GM","M","GM-M","B3",NA,"keep","keep"
"W032",12,"1",9,"STARTLE",0,2,"B3",0,0,"W032_B3",2022-06-08,641,4,"A","Habituation","W032","GM","M","GM-M","B3",NA,"keep","keep"
"W032",14,"1",11,"STARTLE",0,3,"B3",0,0,"W032_B3",2022-06-08,641,4,"A","Habituation","W032","GM","M","GM-M","B3",NA,"keep","keep"
